q,time
434,0.000013
434,0.000013
434,0.000013
434,0.000013
434,0.000013
434,0.000013
434,0.000013
435,0.000013
435,0.000013
435,0.000013
435,0.000013
435,0.000013
435,0.000013
435,0.000013
435,0.000013
435,0.000013
435,0.000013
436,0.000013
436,0.000013
436,0.000013
436,0.000013
436,0.000013
436,0.000013
436,0.000013
436,0.000013
436,0.000013
436,0.000013
437,0.000013
437,0.000013
437,0.000013
437,0.000013
437,0.000013
437,0.000013
437,0.000013
437,0.000013
437,0.000013
437,0.000013
438,0.000013
438,0.000013
438,0.000013
438,0.000013
438,0.000013
438,0.000013
438,0.000013
438,0.000013
438,0.000013
438,0.000013
439,0.000013
439,0.000013
439,0.000013
439,0.000013
439,0.000013
439,0.000013
439,0.000013
439,0.000013
439,0.000013
439,0.000013
440,0.000013
440,0.000013
440,0.000013
440,0.000013
440,0.000013
440,0.000013
440,0.000013
440,0.000013
440,0.000013
440,0.000013
441,0.000013
441,0.000013
441,0.000013
441,0.000013
441,0.000013
441,0.000013
441,0.000013
441,0.000013
441,0.000013
441,0.000013
442,0.000013
442,0.000013
442,0.000013
442,0.000013
442,0.000013
442,0.000013
442,0.000013
442,0.000013
442,0.000013
442,0.000013
443,0.000013
443,0.000013
443,0.000013
443,0.000013
443,0.000013
443,0.000013
443,0.000013
443,0.000013
443,0.000013
443,0.000013
444,0.000013
444,0.000013
444,0.000013
444,0.000013
444,0.000013
444,0.000013
444,0.000013
444,0.000013
444,0.000013
444,0.000013
445,0.000013
445,0.000013
445,0.000013
445,0.000013
445,0.000013
445,0.000013
445,0.000013
445,0.000013
445,0.000013
445,0.000013
446,0.000013
446,0.000013
446,0.000013
446,0.000013
446,0.000013
446,0.000013
446,0.000013
446,0.000013
446,0.000013
446,0.000013
447,0.000013
447,0.000013
447,0.000013
447,0.000013
447,0.000013
447,0.000013
447,0.000013
447,0.000013
447,0.000013
447,0.000013
448,0.000013
448,0.000013
448,0.000013
448,0.000013
448,0.000013
448,0.000013
448,0.000013
448,0.000013
448,0.000013
448,0.000013
449,0.000013
449,0.000013
449,0.000013
449,0.000013
449,0.000013
449,0.000013
449,0.000013
449,0.000013
449,0.000013
449,0.000013
450,0.000013
450,0.000013
450,0.000013
450,0.000013
450,0.000013
450,0.000013
450,0.000013
450,0.000013
450,0.000013
450,0.000013
451,0.000013
451,0.000013
451,0.000013
451,0.000013
451,0.000013
451,0.000013
451,0.000013
451,0.000013
451,0.000013
451,0.000013
452,0.000013
452,0.000013
452,0.000013
452,0.000013
452,0.000013
452,0.000013
452,0.000013
452,0.000013
452,0.000013
452,0.000013
453,0.000013
453,0.000013
453,0.000013
453,0.000013
453,0.000013
453,0.000013
453,0.000013
453,0.000013
453,0.000013
453,0.000013
454,0.000013
454,0.000013
454,0.000013
454,0.000013
454,0.000013
454,0.000013
454,0.000013
454,0.000013
454,0.000013
454,0.000013
455,0.000013
455,0.000013
455,0.000013
455,0.000013
455,0.000013
455,0.000013
455,0.000013
455,0.000013
455,0.000013
455,0.000013
456,0.000013
456,0.000013
456,0.000013
456,0.000013
456,0.000013
456,0.000013
456,0.000013
456,0.000013
456,0.000013
456,0.000013
457,0.000013
457,0.000013
457,0.000013
457,0.000013
457,0.000013
457,0.000013
457,0.000013
457,0.000013
457,0.000013
457,0.000013
458,0.000013
458,0.000013
458,0.000013
458,0.000013
458,0.000013
458,0.000013
458,0.000013
458,0.000013
458,0.000013
458,0.000013
459,0.000013
459,0.000013
459,0.000013
459,0.000013
459,0.000013
459,0.000013
459,0.000013
459,0.000013
459,0.000013
459,0.000013
460,0.000013
460,0.000013
460,0.000013
460,0.000013
460,0.000013
460,0.000013
460,0.000013
460,0.000013
460,0.000013
460,0.000013
461,0.000013
461,0.000013
461,0.000013
461,0.000013
461,0.000013
461,0.000013
461,0.000013
461,0.000013
461,0.000013
461,0.000013
462,0.000013
462,0.000013
462,0.000013
462,0.000013
462,0.000013
462,0.000013
462,0.000013
462,0.000013
462,0.000013
462,0.000013
463,0.000013
463,0.000013
463,0.000013
463,0.000013
463,0.000013
463,0.000013
463,0.000013
463,0.000013
463,0.000013
463,0.000013
464,0.000013
464,0.000013
464,0.000013
464,0.000013
464,0.000013
464,0.000013
464,0.000013
464,0.000013
464,0.000013
464,0.000013
465,0.000013
465,0.000013
465,0.000013
465,0.000013
465,0.000013
465,0.000013
465,0.000013
465,0.000013
465,0.000013
465,0.000013
466,0.000013
466,0.000013
466,0.000013
466,0.000013
466,0.000013
466,0.000013
466,0.000013
466,0.000013
466,0.000013
466,0.000013
467,0.000013
467,0.000013
467,0.000013
467,0.000013
467,0.000013
467,0.000013
467,0.000013
467,0.000013
467,0.000013
467,0.000013
468,0.000013
468,0.000013
468,0.000013
468,0.000013
468,0.000013
468,0.000013
468,0.000013
468,0.000013
468,0.000013
468,0.000013
469,0.000013
469,0.000013
469,0.000013
469,0.000013
469,0.000013
469,0.000013
469,0.000013
469,0.000013
469,0.000013
469,0.000013
470,0.000013
470,0.000013
470,0.000013
470,0.000013
470,0.000013
470,0.000013
470,0.000013
470,0.000013
470,0.000013
470,0.000013
471,0.000013
471,0.000013
471,0.000013
471,0.000013
471,0.000013
471,0.000013
471,0.000013
471,0.000013
471,0.000013
471,0.000013
472,0.000013
472,0.000013
472,0.000013
472,0.000013
472,0.000013
472,0.000013
472,0.000013
472,0.000013
472,0.000013
472,0.000013
473,0.000013
473,0.000013
473,0.000013
473,0.000013
473,0.000013
473,0.000013
473,0.000013
473,0.000013
473,0.000013
473,0.000013
474,0.000013
474,0.000013
474,0.000013
474,0.000013
474,0.000013
474,0.000013
474,0.000013
474,0.000013
474,0.000013
474,0.000013
475,0.000013
475,0.000013
475,0.000013
475,0.000013
475,0.000013
475,0.000013
475,0.000013
475,0.000013
475,0.000013
475,0.000013
476,0.000013
476,0.000013
476,0.000013
476,0.000013
476,0.000013
476,0.000013
476,0.000013
476,0.000013
476,0.000013
476,0.000013
477,0.000013
477,0.000013
477,0.000013
477,0.000013
477,0.000013
477,0.000013
477,0.000013
477,0.000013
477,0.000013
477,0.000013
478,0.000013
478,0.000013
478,0.000013
478,0.000013
478,0.000013
478,0.000013
478,0.000013
478,0.000013
478,0.000013
478,0.000013
479,0.000013
479,0.000013
479,0.000013
479,0.000013
479,0.000013
479,0.000013
479,0.000013
479,0.000013
479,0.000013
479,0.000013
480,0.000013
480,0.000013
480,0.000013
480,0.000013
480,0.000013
480,0.000013
480,0.000013
480,0.000013
480,0.000013
480,0.000013
481,0.000013
481,0.000013
481,0.000013
481,0.000013
481,0.000013
481,0.000013
481,0.000013
481,0.000013
481,0.000013
481,0.000013
482,0.000013
482,0.000013
482,0.000013
482,0.000013
482,0.000013
482,0.000013
482,0.000013
482,0.000013
482,0.000013
482,0.000013
483,0.000013
483,0.000013
483,0.000013
483,0.000013
483,0.000013
483,0.000013
483,0.000013
483,0.000013
483,0.000013
483,0.000013
484,0.000013
484,0.000013
484,0.000013
484,0.000013
484,0.000013
484,0.000013
484,0.000013
484,0.000013
484,0.000013
484,0.000013
485,0.000013
485,0.000013
485,0.000013
485,0.000013
485,0.000013
485,0.000013
485,0.000013
485,0.000013
485,0.000013
485,0.000013
486,0.000013
486,0.000013
486,0.000013
486,0.000013
486,0.000013
486,0.000013
486,0.000013
486,0.000013
486,0.000013
486,0.000013
487,0.000013
487,0.000013
487,0.000013
487,0.000013
487,0.000013
487,0.000013
487,0.000013
487,0.000013
487,0.000013
487,0.000013
488,0.000013
488,0.000013
488,0.000013
488,0.000013
488,0.000013
488,0.000013
488,0.000013
488,0.000013
488,0.000013
488,0.000013
489,0.000013
489,0.000013
489,0.000013
489,0.000013
489,0.000013
489,0.000013
489,0.000013
489,0.000013
489,0.000013
489,0.000013
490,0.000013
490,0.000013
490,0.000013
490,0.000013
490,0.000013
490,0.000013
490,0.000013
490,0.000013
490,0.000013
490,0.000013
491,0.000013
491,0.000013
491,0.000013
491,0.000013
491,0.000013
491,0.000013
491,0.000013
491,0.000013
491,0.000013
491,0.000013
492,0.000013
492,0.000013
492,0.000013
492,0.000013
492,0.000013
492,0.000013
492,0.000013
492,0.000013
492,0.000013
492,0.000013
493,0.000013
493,0.000013
493,0.000013
493,0.000013
493,0.000013
493,0.000013
493,0.000013
493,0.000013
493,0.000013
493,0.000013
494,0.000013
494,0.000013
494,0.000013
494,0.000013
494,0.000013
494,0.000013
494,0.000013
494,0.000013
494,0.000013
494,0.000013
495,0.000013
495,0.000013
495,0.000013
495,0.000013
495,0.000013
495,0.000013
495,0.000013
495,0.000013
495,0.000013
495,0.000013
496,0.000013
496,0.000013
496,0.000013
496,0.000013
496,0.000013
496,0.000013
496,0.000013
496,0.000013
496,0.000013
496,0.000013
497,0.000013
497,0.000013
497,0.000013
497,0.000013
497,0.000013
497,0.000013
497,0.000013
497,0.000013
497,0.000013
497,0.000013
498,0.000013
498,0.000013
498,0.000013
498,0.000013
498,0.000013
498,0.000013
498,0.000013
498,0.000013
498,0.000013
498,0.000013
499,0.000013
499,0.000013
499,0.000013
499,0.000013
499,0.000013
499,0.000013
499,0.000013
499,0.000013
499,0.000013
499,0.000013
500,0.000013
500,0.000013
500,0.000013
500,0.000013
500,0.000013
500,0.000013
500,0.000013
500,0.000013
500,0.000013
500,0.000013
501,0.000013
501,0.000013
501,0.000013
501,0.000013
501,0.000013
501,0.000013
501,0.000013
501,0.000013
501,0.000013
501,0.000013
502,0.000013
502,0.000013
502,0.000013
502,0.000013
502,0.000013
502,0.000013
502,0.000013
502,0.000013
502,0.000013
502,0.000013
503,0.000013
503,0.000013
503,0.000013
503,0.000013
503,0.000013
503,0.000013
503,0.000013
503,0.000013
503,0.000013
503,0.000013
504,0.000013
504,0.000013
504,0.000013
504,0.000013
504,0.000013
504,0.000013
504,0.000013
504,0.000013
504,0.000013
504,0.000013
505,0.000013
505,0.000013
505,0.000013
505,0.000013
505,0.000013
505,0.000013
505,0.000013
505,0.000013
505,0.000013
505,0.000013
506,0.000013
506,0.000013
506,0.000013
506,0.000013
506,0.000013
506,0.000013
506,0.000013
506,0.000013
506,0.000013
506,0.000013
507,0.000013
507,0.000013
507,0.000013
507,0.000013
507,0.000013
507,0.000013
507,0.000013
507,0.000013
507,0.000013
507,0.000013
508,0.000013
508,0.000013
508,0.000013
508,0.000013
508,0.000013
508,0.000013
508,0.000013
508,0.000013
508,0.000014
508,0.000013
509,0.000013
509,0.000013
509,0.000013
509,0.000013
509,0.000013
509,0.000013
509,0.000013
509,0.000013
509,0.000013
509,0.000013
510,0.000013
510,0.000013
510,0.000013
510,0.000013
510,0.000013
510,0.000013
510,0.000013
510,0.000013
510,0.000013
510,0.000013
511,0.000013
511,0.000013
511,0.000013
511,0.000013
511,0.000013
511,0.000013
511,0.000013
511,0.000013
511,0.000013
511,0.000013
512,0.000013
512,0.000013
512,0.000013
512,0.000013
512,0.000013
512,0.000013
512,0.000013
512,0.000013
512,0.000013
512,0.000013
513,0.000013
513,0.000013
513,0.000013
513,0.000013
513,0.000013
513,0.000013
513,0.000013
513,0.000013
513,0.000013
513,0.000013
514,0.000013
514,0.000013
514,0.000013
514,0.000013
514,0.000013
514,0.000013
514,0.000013
514,0.000013
514,0.000013
514,0.000013
515,0.000013
515,0.000013
515,0.000013
515,0.000013
515,0.000013
515,0.000013
515,0.000013
515,0.000013
515,0.000013
515,0.000013
516,0.000013
516,0.000013
516,0.000013
516,0.000013
516,0.000013
516,0.000013
516,0.000013
516,0.000013
516,0.000013
516,0.000013
517,0.000013
517,0.000013
517,0.000013
517,0.000013
517,0.000013
517,0.000013
517,0.000013
517,0.000013
517,0.000013
517,0.000013
518,0.000013
518,0.000013
518,0.000013
518,0.000013
518,0.000013
518,0.000013
518,0.000013
518,0.000013
518,0.000013
518,0.000013
519,0.000013
519,0.000013
519,0.000013
519,0.000013
519,0.000013
519,0.000013
519,0.000013
519,0.000013
519,0.000013
519,0.000013
520,0.000013
520,0.000013
520,0.000013
520,0.000013
520,0.000013
520,0.000013
520,0.000013
520,0.000013
520,0.000013
520,0.000013
521,0.000013
521,0.000013
521,0.000013
521,0.000013
521,0.000013
521,0.000013
521,0.000013
521,0.000013
521,0.000013
521,0.000013
522,0.000013
522,0.000013
522,0.000013
522,0.000013
522,0.000013
522,0.000013
522,0.000013
522,0.000013
522,0.000013
522,0.000013
523,0.000013
523,0.000013
523,0.000013
523,0.000013
523,0.000013
523,0.000013
523,0.000013
523,0.000013
523,0.000013
523,0.000013
524,0.000013
524,0.000013
524,0.000013
524,0.000013
524,0.000013
524,0.000013
524,0.000013
524,0.000013
524,0.000013
524,0.000013
525,0.000013
525,0.000013
525,0.000013
525,0.000013
525,0.000013
525,0.000013
525,0.000013
525,0.000013
525,0.000013
525,0.000013
526,0.000013
526,0.000013
526,0.000013
526,0.000013
526,0.000013
526,0.000013
526,0.000013
526,0.000013
526,0.000013
526,0.000013
527,0.000013
527,0.000013
527,0.000013
527,0.000013
527,0.000013
527,0.000013
527,0.000013
527,0.000013
527,0.000013
527,0.000013
528,0.000013
528,0.000013
528,0.000013
528,0.000013
528,0.000013
528,0.000013
528,0.000013
528,0.000013
528,0.000013
528,0.000013
529,0.000013
529,0.000013
529,0.000013
529,0.000013
529,0.000013
529,0.000013
529,0.000013
529,0.000013
529,0.000013
529,0.000013
530,0.000013
530,0.000013
530,0.000013
530,0.000013
530,0.000013
530,0.000013
530,0.000013
530,0.000013
530,0.000013
530,0.000013
531,0.000013
531,0.000013
531,0.000013
531,0.000013
531,0.000013
531,0.000013
531,0.000013
531,0.000013
531,0.000013
531,0.000013
532,0.000013
532,0.000013
532,0.000013
532,0.000013
532,0.000013
532,0.000013
532,0.000013
532,0.000013
532,0.000013
532,0.000013
533,0.000013
533,0.000013
533,0.000013
533,0.000013
533,0.000013
533,0.000013
533,0.000013
533,0.000013
533,0.000013
533,0.000013
534,0.000013
534,0.000013
534,0.000013
534,0.000013
534,0.000013
534,0.000013
534,0.000013
534,0.000013
534,0.000013
534,0.000013
535,0.000013
535,0.000013
535,0.000013
535,0.000013
535,0.000013
535,0.000013
535,0.000013
535,0.000013
535,0.000013
535,0.000013
536,0.000013
536,0.000013
536,0.000013
536,0.000013
536,0.000013
536,0.000013
536,0.000013
536,0.000013
536,0.000013
536,0.000013
537,0.000013
537,0.000013
537,0.000013
537,0.000013
537,0.000013
537,0.000013
537,0.000013
537,0.000013
537,0.000013
537,0.000013
538,0.000013
538,0.000013
538,0.000013
538,0.000013
538,0.000013
538,0.000013
538,0.000013
538,0.000013
538,0.000013
538,0.000013
539,0.000013
539,0.000013
539,0.000013
539,0.000013
539,0.000013
539,0.000013
539,0.000013
539,0.000013
539,0.000013
539,0.000013
540,0.000013
540,0.000013
540,0.000013
540,0.000013
540,0.000013
540,0.000013
540,0.000013
540,0.000013
540,0.000013
540,0.000013
541,0.000013
541,0.000013
541,0.000013
541,0.000013
541,0.000013
541,0.000013
541,0.000013
541,0.000013
541,0.000013
541,0.000013
542,0.000013
542,0.000013
542,0.000013
542,0.000013
542,0.000013
542,0.000013
542,0.000013
542,0.000013
542,0.000013
542,0.000013
543,0.000013
543,0.000013
543,0.000013
543,0.000013
543,0.000013
543,0.000013
543,0.000013
543,0.000013
543,0.000013
543,0.000013
544,0.000013
544,0.000013
544,0.000013
544,0.000013
544,0.000013
544,0.000013
544,0.000013
544,0.000013
544,0.000013
544,0.000013
545,0.000013
545,0.000013
545,0.000013
545,0.000013
545,0.000013
545,0.000013
545,0.000013
545,0.000013
545,0.000013
545,0.000013
546,0.000013
546,0.000013
546,0.000013
546,0.000013
546,0.000013
546,0.000013
546,0.000013
546,0.000013
546,0.000013
546,0.000013
547,0.000013
547,0.000013
547,0.000013
547,0.000013
547,0.000013
547,0.000013
547,0.000013
547,0.000013
547,0.000013
547,0.000013
548,0.000013
548,0.000013
548,0.000013
548,0.000013
548,0.000013
548,0.000013
548,0.000013
548,0.000013
548,0.000013
548,0.000013
549,0.000013
549,0.000013
549,0.000013
549,0.000013
549,0.000013
549,0.000013
549,0.000013
549,0.000013
549,0.000013
549,0.000013
550,0.000013
550,0.000013
550,0.000013
550,0.000013
550,0.000013
550,0.000013
550,0.000013
550,0.000013
550,0.000013
550,0.000013
551,0.000013
551,0.000013
551,0.000013
551,0.000013
551,0.000013
551,0.000013
551,0.000013
551,0.000013
551,0.000013
551,0.000013
552,0.000013
552,0.000013
552,0.000013
552,0.000013
552,0.000013
552,0.000013
552,0.000013
552,0.000013
552,0.000013
552,0.000013
553,0.000013
553,0.000013
553,0.000013
553,0.000013
553,0.000013
553,0.000013
553,0.000013
553,0.000013
553,0.000013
553,0.000013
554,0.000013
554,0.000013
554,0.000013
554,0.000013
554,0.000013
554,0.000013
554,0.000013
554,0.000013
554,0.000013
554,0.000013
555,0.000013
555,0.000013
555,0.000013
555,0.000013
555,0.000013
555,0.000013
555,0.000013
555,0.000013
555,0.000013
555,0.000013
556,0.000013
556,0.000013
556,0.000013
556,0.000013
556,0.000013
556,0.000013
556,0.000013
556,0.000013
556,0.000013
556,0.000013
557,0.000013
557,0.000013
557,0.000013
557,0.000013
557,0.000013
557,0.000013
557,0.000013
557,0.000013
557,0.000013
557,0.000013
558,0.000013
558,0.000013
558,0.000013
558,0.000013
558,0.000013
558,0.000013
558,0.000013
558,0.000013
558,0.000013
558,0.000013
559,0.000013
559,0.000013
559,0.000013
559,0.000013
559,0.000013
559,0.000013
559,0.000013
559,0.000013
559,0.000013
559,0.000013
560,0.000013
560,0.000013
560,0.000013
560,0.000013
560,0.000013
560,0.000013
560,0.000013
560,0.000013
560,0.000013
560,0.000013
561,0.000013
561,0.000013
561,0.000013
561,0.000013
561,0.000013
561,0.000013
561,0.000013
561,0.000013
561,0.000013
561,0.000013
562,0.000013
562,0.000013
562,0.000013
562,0.000013
562,0.000013
562,0.000013
562,0.000013
562,0.000013
562,0.000013
562,0.000013
563,0.000013
563,0.000013
563,0.000013
563,0.000013
563,0.000013
563,0.000013
563,0.000013
563,0.000013
563,0.000013
563,0.000013
564,0.000013
564,0.000013
564,0.000013
564,0.000013
564,0.000013
564,0.000013
564,0.000013
564,0.000013
564,0.000013
564,0.000013
565,0.000013
565,0.000013
565,0.000013
565,0.000013
565,0.000013
565,0.000013
565,0.000013
565,0.000013
565,0.000013
565,0.000013
566,0.000013
566,0.000013
566,0.000013
566,0.000013
566,0.000013
566,0.000013
566,0.000013
566,0.000013
566,0.000013
566,0.000013
567,0.000013
567,0.000013
567,0.000013
567,0.000013
567,0.000013
567,0.000013
567,0.000013
567,0.000013
567,0.000013
567,0.000013
568,0.000013
568,0.000013
568,0.000013
568,0.000013
568,0.000013
568,0.000013
568,0.000013
568,0.000013
568,0.000013
568,0.000013
569,0.000013
569,0.000013
569,0.000013
569,0.000013
569,0.000013
569,0.000014
569,0.000013
569,0.000013
569,0.000013
569,0.000013
570,0.000013
570,0.000013
570,0.000013
570,0.000013
570,0.000013
570,0.000013
570,0.000013
570,0.000013
570,0.000013
570,0.000013
571,0.000013
571,0.000013
571,0.000013
571,0.000013
571,0.000013
571,0.000013
571,0.000013
571,0.000013
571,0.000013
571,0.000013
572,0.000013
572,0.000013
572,0.000013
572,0.000013
572,0.000013
572,0.000013
572,0.000013
572,0.000013
572,0.000013
572,0.000013
573,0.000013
573,0.000013
573,0.000013
573,0.000013
573,0.000013
573,0.000013
573,0.000013
573,0.000013
573,0.000013
573,0.000013
574,0.000013
574,0.000013
574,0.000013
574,0.000013
574,0.000013
574,0.000013
574,0.000013
574,0.000013
574,0.000013
574,0.000013
575,0.000013
575,0.000013
575,0.000013
575,0.000013
575,0.000013
575,0.000013
575,0.000013
575,0.000013
575,0.000013
575,0.000013
576,0.000013
576,0.000013
576,0.000013
576,0.000013
576,0.000013
576,0.000013
576,0.000013
576,0.000013
576,0.000013
576,0.000013
577,0.000013
577,0.000013
577,0.000013
577,0.000013
577,0.000013
577,0.000013
577,0.000013
577,0.000013
577,0.000013
577,0.000013
578,0.000013
578,0.000013
578,0.000013
578,0.000013
578,0.000013
578,0.000013
578,0.000013
578,0.000013
578,0.000013
578,0.000013
579,0.000013
579,0.000013
579,0.000013
579,0.000013
579,0.000013
579,0.000013
579,0.000013
579,0.000013
579,0.000013
579,0.000013
580,0.000013
580,0.000013
580,0.000013
580,0.000013
580,0.000013
580,0.000013
580,0.000013
580,0.000013
580,0.000013
580,0.000013
581,0.000013
581,0.000013
581,0.000013
581,0.000013
581,0.000013
581,0.000013
581,0.000013
581,0.000013
581,0.000013
581,0.000013
582,0.000013
582,0.000013
582,0.000013
582,0.000013
582,0.000013
582,0.000013
582,0.000013
582,0.000013
582,0.000013
582,0.000013
583,0.000013
583,0.000013
583,0.000013
583,0.000013
583,0.000013
583,0.000013
583,0.000013
583,0.000013
583,0.000013
583,0.000013
584,0.000013
584,0.000013
584,0.000013
584,0.000013
584,0.000013
584,0.000013
584,0.000013
584,0.000013
584,0.000013
584,0.000013
585,0.000013
585,0.000013
585,0.000013
585,0.000013
585,0.000013
585,0.000013
585,0.000013
585,0.000013
585,0.000013
585,0.000013
586,0.000013
586,0.000013
586,0.000013
586,0.000013
586,0.000013
586,0.000013
586,0.000013
586,0.000013
586,0.000013
586,0.000013
587,0.000013
587,0.000013
587,0.000013
587,0.000013
587,0.000013
587,0.000013
587,0.000013
587,0.000013
587,0.000013
587,0.000013
588,0.000013
588,0.000013
588,0.000013
588,0.000013
588,0.000013
588,0.000013
588,0.000013
588,0.000013
588,0.000013
588,0.000013
589,0.000013
589,0.000013
589,0.000013
589,0.000013
589,0.000013
589,0.000013
589,0.000013
589,0.000013
589,0.000013
589,0.000013
590,0.000013
590,0.000013
590,0.000013
590,0.000013
590,0.000013
590,0.000013
590,0.000013
590,0.000013
590,0.000013
590,0.000013
591,0.000013
591,0.000013
591,0.000013
591,0.000013
591,0.000013
591,0.000013
591,0.000013
591,0.000013
591,0.000013
591,0.000013
592,0.000013
592,0.000013
592,0.000013
592,0.000013
592,0.000013
592,0.000013
592,0.000013
592,0.000013
592,0.000013
592,0.000013
593,0.000013
593,0.000013
593,0.000013
593,0.000013
593,0.000013
593,0.000013
593,0.000013
593,0.000013
593,0.000013
593,0.000013
594,0.000013
594,0.000013
594,0.000013
594,0.000013
594,0.000013
594,0.000013
594,0.000013
594,0.000013
594,0.000013
594,0.000013
595,0.000013
595,0.000013
595,0.000013
595,0.000013
595,0.000013
595,0.000013
595,0.000013
595,0.000013
595,0.000013
595,0.000013
596,0.000013
596,0.000013
596,0.000013
596,0.000013
596,0.000013
596,0.000013
596,0.000013
596,0.000013
596,0.000013
596,0.000013
597,0.000013
597,0.000013
597,0.000013
597,0.000013
597,0.000013
597,0.000013
597,0.000013
597,0.000013
597,0.000013
597,0.000013
598,0.000013
598,0.000013
598,0.000013
598,0.000013
598,0.000013
598,0.000013
598,0.000013
598,0.000013
598,0.000013
598,0.000013
599,0.000013
599,0.000013
599,0.000013
599,0.000013
599,0.000013
599,0.000013
599,0.000013
599,0.000013
599,0.000013
599,0.000013
600,0.000013
600,0.000013
600,0.000013
600,0.000013
600,0.000013
600,0.000013
600,0.000013
600,0.000013
600,0.000013
600,0.000013
601,0.000013
601,0.000013
601,0.000013
601,0.000013
601,0.000013
601,0.000013
601,0.000013
601,0.000013
601,0.000013
601,0.000013
602,0.000013
602,0.000013
602,0.000013
602,0.000013
602,0.000013
602,0.000013
602,0.000013
602,0.000013
602,0.000013
602,0.000013
603,0.000013
603,0.000013
603,0.000013
603,0.000013
603,0.000013
603,0.000013
603,0.000013
603,0.000013
603,0.000013
603,0.000013
604,0.000013
604,0.000013
604,0.000013
604,0.000013
604,0.000013
604,0.000013
604,0.000013
604,0.000013
604,0.000013
604,0.000013
605,0.000013
605,0.000013
605,0.000013
605,0.000013
605,0.000013
605,0.000013
605,0.000013
605,0.000013
605,0.000013
605,0.000013
606,0.000013
606,0.000013
606,0.000013
606,0.000013
606,0.000013
606,0.000013
606,0.000013
606,0.000013
606,0.000013
606,0.000013
607,0.000013
607,0.000013
607,0.000013
607,0.000013
607,0.000013
607,0.000013
607,0.000013
607,0.000013
607,0.000013
607,0.000013
608,0.000013
608,0.000013
608,0.000013
608,0.000013
608,0.000013
608,0.000013
608,0.000013
608,0.000013
608,0.000013
608,0.000013
609,0.000013
609,0.000013
609,0.000013
609,0.000013
609,0.000013
609,0.000013
609,0.000013
609,0.000013
609,0.000013
609,0.000013
610,0.000013
610,0.000013
610,0.000013
610,0.000013
610,0.000013
610,0.000013
610,0.000013
610,0.000013
610,0.000013
610,0.000013
611,0.000013
611,0.000013
611,0.000013
611,0.000013
611,0.000013
611,0.000013
611,0.000013
611,0.000013
611,0.000013
611,0.000013
612,0.000013
612,0.000013
612,0.000013
612,0.000013
612,0.000013
612,0.000013
612,0.000013
612,0.000013
612,0.000013
612,0.000013
613,0.000013
613,0.000013
613,0.000013
613,0.000013
613,0.000013
613,0.000013
613,0.000013
613,0.000013
613,0.000013
613,0.000013
614,0.000013
614,0.000013
614,0.000013
614,0.000013
614,0.000013
614,0.000013
614,0.000013
614,0.000013
614,0.000013
614,0.000013
615,0.000013
615,0.000013
615,0.000013
615,0.000013
615,0.000013
615,0.000013
615,0.000013
615,0.000013
615,0.000013
615,0.000013
616,0.000013
616,0.000013
616,0.000013
616,0.000013
616,0.000013
616,0.000013
616,0.000013
616,0.000013
616,0.000013
616,0.000013
617,0.000013
617,0.000013
617,0.000013
617,0.000013
617,0.000013
617,0.000013
617,0.000013
617,0.000013
617,0.000013
617,0.000013
618,0.000013
618,0.000013
618,0.000013
618,0.000013
618,0.000013
618,0.000013
618,0.000013
618,0.000013
618,0.000013
618,0.000013
619,0.000013
619,0.000013
619,0.000013
619,0.000013
619,0.000013
619,0.000013
619,0.000013
619,0.000013
619,0.000013
619,0.000013
620,0.000013
620,0.000013
620,0.000013
620,0.000013
620,0.000013
620,0.000013
620,0.000013
620,0.000013
620,0.000013
620,0.000013
621,0.000013
621,0.000013
621,0.000013
621,0.000013
621,0.000013
621,0.000013
621,0.000013
621,0.000013
621,0.000013
621,0.000013
622,0.000013
622,0.000013
622,0.000013
622,0.000013
622,0.000013
622,0.000013
622,0.000013
622,0.000013
622,0.000013
622,0.000013
623,0.000013
623,0.000013
623,0.000013
623,0.000013
623,0.000013
623,0.000013
623,0.000013
623,0.000013
623,0.000013
623,0.000013
624,0.000013
624,0.000013
624,0.000013
624,0.000013
624,0.000013
624,0.000013
624,0.000013
624,0.000013
624,0.000013
624,0.000013
625,0.000013
625,0.000013
625,0.000013
625,0.000013
625,0.000013
625,0.000013
625,0.000013
625,0.000013
625,0.000013
625,0.000013
626,0.000013
626,0.000013
626,0.000013
626,0.000013
626,0.000013
626,0.000013
626,0.000013
626,0.000013
626,0.000013
626,0.000013
627,0.000013
627,0.000013
627,0.000013
627,0.000013
627,0.000013
627,0.000013
627,0.000013
627,0.000013
627,0.000013
627,0.000013
628,0.000013
628,0.000013
628,0.000013
628,0.000013
628,0.000013
628,0.000013
628,0.000013
628,0.000013
628,0.000013
628,0.000013
629,0.000013
629,0.000013
629,0.000013
629,0.000013
629,0.000013
629,0.000013
629,0.000013
629,0.000013
629,0.000013
629,0.000013
630,0.000013
630,0.000013
630,0.000013
630,0.000013
630,0.000013
630,0.000013
630,0.000013
630,0.000013
630,0.000013
630,0.000013
631,0.000013
631,0.000013
631,0.000013
631,0.000013
631,0.000013
631,0.000013
631,0.000013
631,0.000013
631,0.000013
631,0.000013
632,0.000013
632,0.000013
632,0.000013
632,0.000013
632,0.000013
632,0.000013
632,0.000013
632,0.000013
632,0.000013
632,0.000013
633,0.000013
633,0.000013
633,0.000013
633,0.000013
633,0.000013
633,0.000013
633,0.000013
633,0.000013
633,0.000013
633,0.000013
634,0.000013
634,0.000013
